station,suburb,fuel_type,price
Apex Petroleum Airds,Airds,E10,189.7
Apex Petroleum Airds,Airds,P95,203.7
Apex Petroleum Airds,Airds,P98,213.7
Apex Petroleum Airds,Airds,U91,191.7
Apex Petroleum Kemps Creek - Truck Facilities,Kemps Creek,DL,235.7
Apex Petroleum Kemps Creek - Truck Facilities,Kemps Creek,E10,189.7
Apex Petroleum Kemps Creek - Truck Facilities,Kemps Creek,P95,203.7
Apex Petroleum Kemps Creek - Truck Facilities,Kemps Creek,P98,213.7
Apex Petroleum Kemps Creek - Truck Facilities,Kemps Creek,U91,191.7
Arko Energy Freshwater,Freshwater,DL,237.9
Arko Energy Freshwater,Freshwater,E10,182.9
Arko Energy Freshwater,Freshwater,P98,207.9
Arko Energy Freshwater,Freshwater,U91,184.9
Armidale roadhouse,ARMIDALE,DL,221.9
Armidale roadhouse,ARMIDALE,E10,179.9
Armidale roadhouse,ARMIDALE,P98,206.9
Armidale roadhouse,ARMIDALE,U91,183.9
Astron Beresfield,BERESFIELD,DL,235.5
Astron Beresfield,BERESFIELD,E10,187.5
Astron Beresfield,BERESFIELD,P98,209.5
Astron Beresfield,BERESFIELD,U91,189.5
Astron Grafton Fourways,SOUTH GRAFTON,DL,236.7
Astron Grafton Fourways,SOUTH GRAFTON,E10,194.7
Astron Grafton Fourways,SOUTH GRAFTON,P98,219.7
Astron Grafton Fourways,SOUTH GRAFTON,U91,196.7
Astron Lidsdale,LIDSDALE,DL,241.9
Astron Lidsdale,LIDSDALE,E10,202.9
Astron Lidsdale,LIDSDALE,P98,230.9
Astron Lidsdale,LIDSDALE,U91,204.9
Astron Lismore,LISMORE,DL,238.9
Astron Lismore,LISMORE,U91,199.9
Astron Marrangaroo,MARRANGAROO,DL,233.5
Astron Marrangaroo,MARRANGAROO,E10,196.5
Astron Marrangaroo,MARRANGAROO,P98,228.5
Astron Marrangaroo,MARRANGAROO,U91,198.5
Astron Michelago,MICHELAGO,DL,245.9
Astron Michelago,MICHELAGO,E10,204.9
Astron Michelago,MICHELAGO,P95,224.9
Astron Michelago,MICHELAGO,P98,234.9
Astron Michelago,MICHELAGO,U91,205.9
Astron Orange-Peisley Street,ORANGE,DL,224.5
Astron Orange-Peisley Street,ORANGE,E10,189.5
Astron Orange-Peisley Street,ORANGE,P95,206.5
Astron Orange-Peisley Street,ORANGE,P98,216.5
Astron Orange-Peisley Street,ORANGE,U91,193.5
Astron Petroleum,TWEED HEADS SOUTH,DL,238.5
Astron Petroleum,TWEED HEADS SOUTH,E10,194.5
Astron Petroleum,TWEED HEADS SOUTH,P95,214.3
Astron Petroleum,TWEED HEADS SOUTH,P98,219.5
Astron Petroleum,TWEED HEADS SOUTH,U91,196.5
Astron Rydalmere,Rydalmere,DL,243.9
Astron Rydalmere,Rydalmere,E10,192.9
Astron Rydalmere,Rydalmere,P95,210.9
Astron Rydalmere,Rydalmere,P98,219.9
Astron Rydalmere,Rydalmere,U91,194.9
Astron Taree Depot,TAREE,DL,241.8
Astron Taree Depot,TAREE,E10,201.8
Astron Turvey Park,TURVEY PARK,DL,236.9
Astron Turvey Park,TURVEY PARK,E10,191.9
Astron Turvey Park,TURVEY PARK,P98,216.9
Astron Turvey Park,TURVEY PARK,U91,193.9
Astron YASS,YASS,DL,242.9
Astron YASS,YASS,E10,200.9
Astron YASS,YASS,U91,202.9
Astron Yagoona,YAGOONA,DL,229.9
Astron Yagoona,YAGOONA,E10,182.9
Astron Yagoona,YAGOONA,P95,203.9
Astron Yagoona,YAGOONA,P98,213.9
Astron Yagoona,YAGOONA,U91,188.9
Avondale Auto Centre,Cooranbong,DL,239.9
Avondale Auto Centre,Cooranbong,P95,205.9
Avondale Auto Centre,Cooranbong,U91,195.9
B & E Doherty P/L Independent Wauchope,Wauchope,DL,229
B & E Doherty P/L Independent Wauchope,Wauchope,P95,203
B & E Doherty P/L Independent Wauchope,Wauchope,P98,210
B & E Doherty P/L Independent Wauchope,Wauchope,U91,193
BILAMBIL POST OFFICE,BILAMBIL,DL,241.9
BILAMBIL POST OFFICE,BILAMBIL,P98,224.9
BILAMBIL POST OFFICE,BILAMBIL,U91,197.9
BILPIN PETROLEUM,BILPIN,P98,239.6
BILPIN PETROLEUM,BILPIN,U91,189.9
BK Cafe and Fuel,MANILLA,DL,239.9
BK Cafe and Fuel,MANILLA,P95,217.9
BK Cafe and Fuel,MANILLA,U91,204.9
BLOK INDUSTRIAL,TOWNSEND,DL,231.5
BOBBIN HEAD PETROL STATION,NORTH TURRAMURRA,DL,239.9
BOBBIN HEAD PETROL STATION,NORTH TURRAMURRA,E10,192.9
BOBBIN HEAD PETROL STATION,NORTH TURRAMURRA,P98,219.9
BOBBIN HEAD PETROL STATION,NORTH TURRAMURRA,U91,194.9
BOOST FUEL BARGO,BARGO,P95,197.9
BOOST FUEL BARGO,BARGO,P98,210.9
BOOST FUEL BARGO,BARGO,U91,188.9
BOOST FUEL BERMAGUI,BERMAGUI,DL,234.9
BOOST FUEL BERMAGUI,BERMAGUI,P98,213.9
BOOST FUEL BERMAGUI,BERMAGUI,U91,193.9
BP Albion Park,ALBION PARK RAIL,E10,199.9
BP Albion Park,ALBION PARK RAIL,P98,227.9
BP Albion Park,ALBION PARK RAIL,U91,201.9
BP Allambie Heights,Allambie Heights,E10,194.8
BP Allambie Heights,Allambie Heights,P95,209.8
BP Allambie Heights,Allambie Heights,P98,219.8
BP Anna Bay,ANNA BAY,P95,211.9
BP Anna Bay,ANNA BAY,P98,222.9
BP Anna Bay,ANNA BAY,U91,197.9
BP Artarmon,Artarmon,E10,193.9
BP Artarmon,Artarmon,P95,210.9
BP Artarmon,Artarmon,P98,219.9
BP Ashfield,Croydon,E10,188.9
BP Ashfield,Croydon,P95,206.9
BP Ashfield,Croydon,P98,215.9
BP Asquith,Asquith,E10,189.9
BP Asquith,Asquith,P95,208.9
BP Asquith,Asquith,P98,217.9
BP Austinmer,Austinmer,P95,214.9
BP Austinmer,Austinmer,P98,224.9
BP Austinmer,Austinmer,U91,199.9
BP BRINGELLY,BRINGELLY,E10,195.9
BP BRINGELLY,BRINGELLY,P98,225.9
BP BRINGELLY,BRINGELLY,U91,197.9
BP BULAHDELAH,BULAHDELAH,DL,234.9
BP BULAHDELAH,BULAHDELAH,E10,194.9
BP BULAHDELAH,BULAHDELAH,P98,220.9
BP BULAHDELAH,BULAHDELAH,U91,196.9
BP Balgowlah,Balgowlah,E10,194.9
BP Balgowlah,Balgowlah,P98,222.9
BP Balgowlah,Balgowlah,U91,196.9
BP Ballina Travel Centre,WEST BALLINA,DL,245.9
BP Ballina Travel Centre,WEST BALLINA,E10,199.9
BP Ballina Travel Centre,WEST BALLINA,P95,216.9
BP Ballina Travel Centre,WEST BALLINA,P98,225.9
BP Balranald Roadhouse,BALRANALD,DL,232.9
BP Balranald Roadhouse,BALRANALD,P98,222.9
BP Balranald Roadhouse,BALRANALD,U91,199.9
BP Bankstown,BANKSTOWN,E10,197.9
BP Bankstown,BANKSTOWN,P95,217.9
BP Bankstown,BANKSTOWN,P98,228.9
BP Batemans Bay,BATEMANS BAY,DL,234.9
BP Batemans Bay,BATEMANS BAY,E10,192.9
BP Batemans Bay,BATEMANS BAY,P98,219.9
BP Batemans Bay,BATEMANS BAY,U91,195.9
BP Baulkham Hills,Baulkham Hills,E10,197.9
BP Baulkham Hills,Baulkham Hills,P98,226.9
BP Baulkham Hills,Baulkham Hills,U91,199.9
BP Beckom,Beckom,DL,241.9
BP Beckom,Beckom,P98,229.9
BP Beckom,Beckom,U91,199.9
BP Belfield,Belfield,E10,189.9
BP Belfield,Belfield,P95,209.9
BP Belfield,Belfield,P98,219.9
BP Bennetts Green,BENNETTS GREEN,E10,199.9
BP Bennetts Green,BENNETTS GREEN,P95,217.9
BP Bennetts Green,BENNETTS GREEN,P98,226.9
BP Beresfield T/S,Beresfield,DL,236.9
BP Beresfield T/S,Beresfield,P95,205.9
BP Beresfield T/S,Beresfield,P98,214.9
BP Beresfield T/S,Beresfield,U91,189.9
BP Berkeley Vale,Berkeley Vale,DL,237.9
BP Berkeley Vale,Berkeley Vale,E10,192.9
BP Berkeley Vale,Berkeley Vale,P95,210.9
BP Berkeley Vale,Berkeley Vale,P98,219.9
BP Berkeley Vale,Berkeley Vale,U91,195.9
BP Berowra,BEROWRA HEIGHTS,E10,197.9
BP Berowra,BEROWRA HEIGHTS,P98,224.9
BP Berowra,BEROWRA HEIGHTS,U91,199.9
BP Bexley,Bexley,E10,189.9
BP Bexley,Bexley,P95,206.9
BP Bexley,Bexley,P98,216.9
BP Bexley North,Bexley,E10,189.9
BP Bexley North,Bexley,P95,208.9
BP Bexley North,Bexley,P98,218.9
BP Bexley North,Bexley,U91,192.9
BP Black Mountain Road House & Motel,Black Mountain,DL,229.9
BP Black Mountain Road House & Motel,Black Mountain,E10,187.9
BP Black Mountain Road House & Motel,Black Mountain,P98,219.9
BP Black Mountain Road House & Motel,Black Mountain,U91,189.9
BP Blackheath,BLACKHEATH,E10,195.9
BP Blackheath,BLACKHEATH,P95,209.9
BP Blackheath,BLACKHEATH,P98,219.9
BP Blackheath,BLACKHEATH,U91,199.9
BP Boambee,Boambee,E10,202.9
BP Boambee,Boambee,P95,220.9
BP Boambee,Boambee,P98,228.9
BP Boambee,Boambee,U91,203.9
BP Boggabri,Boggabri,P98,219.5
BP Boggabri,Boggabri,U91,199.5
BP Bolwarra Heights,BOLWARRA HEIGHTS,E10,197.9
BP Bolwarra Heights,BOLWARRA HEIGHTS,P95,211.9
BP Bolwarra Heights,BOLWARRA HEIGHTS,P98,221.9
BP Bolwarra Heights,BOLWARRA HEIGHTS,U91,201.9
BP Bonnyrigg,Bonnyrigg,DL,232.9
BP Bonnyrigg,Bonnyrigg,P95,213.9
BP Bonnyrigg,Bonnyrigg,P98,223.9
BP Bonnyrigg,Bonnyrigg,U91,197.9
BP Boorooma,BOOROOMA,DL,237.9
BP Boorooma,BOOROOMA,E10,187.9
BP Boorooma,BOOROOMA,P95,198.9
BP Boorooma,BOOROOMA,P98,208.9
BP Boorooma,BOOROOMA,U91,189.9
BP Border,Albury,P95,211.9
BP Border,Albury,P98,220.9
BP Border,Albury,U91,195.9
BP Botany,BOTANY,DL,237.9
BP Botany,BOTANY,E10,194.9
BP Botany,BOTANY,P98,218.9
BP Botany,BOTANY,U91,196.9
BP Bourke,Bourke,DL,244.9
BP Bourke,Bourke,P95,219.9
BP Bourke,Bourke,U91,204.9
BP Braddon,BRADDON,E10,201.9
BP Braddon,BRADDON,P95,219.9
BP Braddon,BRADDON,P98,228.9
BP Brunswick Heads,Brunswick Heads,DL,238.9
BP Brunswick Heads,Brunswick Heads,P98,219.9
BP Brunswick Heads,Brunswick Heads,U91,199.9
BP CAMDEN,CAMDEN,DL,229.8
BP CAMDEN,CAMDEN,E10,187.8
BP CAMDEN,CAMDEN,P95,199.8
BP CAMDEN,CAMDEN,P98,209.8
BP CAMDEN,CAMDEN,U91,189.8
BP CLOVELLY,RANDWICK,E10,193.7
BP CLOVELLY,RANDWICK,P98,222.7
BP CLOVELLY,RANDWICK,U91,195.7
BP CONCORD,CONCORD,E10,197.9
BP CONCORD,CONCORD,P95,214.9
BP CONCORD,CONCORD,P98,229.9
BP CONCORD,CONCORD,U91,199.9
BP Cabramatta West,Cabramatta West,E10,192.9
BP Cabramatta West,Cabramatta West,P95,215.9
BP Cabramatta West,Cabramatta West,P98,223.9
BP Cabramatta West,Cabramatta West,U91,197.9
BP Camperdown,Camperdown,P95,210.9
BP Camperdown,Camperdown,P98,219.9
BP Camperdown,Camperdown,U91,194.9
BP Canterbury,Canterbury,E10,189.9
BP Canterbury,Canterbury,P95,208.9
BP Canterbury,Canterbury,P98,217.9
BP Capertee,Capertee,P98,235.9
BP Capertee,Capertee,U91,210.9
BP Cardiff,CARDIFF,E10,199.9
BP Cardiff,CARDIFF,P95,216.9
BP Cardiff,CARDIFF,P98,225.9
BP Caringbah,Caringbah,E10,188.9
BP Caringbah,Caringbah,P95,206.9
BP Caringbah,Caringbah,P98,215.9
BP Carlingford,Carlingford,E10,193.9
BP Carlingford,Carlingford,P95,213.9
BP Carlingford,Carlingford,P98,222.9
BP Charmhaven,CHARMHAVEN,E10,197.5
BP Charmhaven,CHARMHAVEN,P98,225.5
BP Charmhaven,CHARMHAVEN,U91,199.5
BP Chinderah T/C,Chinderah,DL,243.9
BP Chinderah T/C,Chinderah,E10,199.9
BP Chinderah T/C,Chinderah,P95,217.9
BP Chinderah T/C,Chinderah,P98,226.9
BP Chisholm,Chisholm,E10,202.9
BP Chisholm,Chisholm,P95,219.9
BP Chisholm,Chisholm,P98,228.9
BP Coffs Harbour,Coffs Harbour,E10,203.9
BP Coffs Harbour,Coffs Harbour,P95,220.9
BP Coffs Harbour,Coffs Harbour,P98,229.9
BP Coffs Harbour South,NORTH BOAMBEE VALLEY,E10,203.9
BP Coffs Harbour South,NORTH BOAMBEE VALLEY,P98,230.9
BP Coffs Harbour South,NORTH BOAMBEE VALLEY,U91,205.9
BP Coleambally,COLEAMBALLY,DL,239.9
BP Coleambally,COLEAMBALLY,P98,219.9
BP Coleambally,COLEAMBALLY,U91,199.9
BP Condobolin,Condobolin,DL,250.9
BP Condobolin,Condobolin,P95,225.9
BP Condobolin,Condobolin,U91,206.9
BP Coolongolook,Coolongolook,DL,229.5
BP Coolongolook,Coolongolook,E10,182.5
BP Coolongolook,Coolongolook,P95,199.5
BP Coolongolook,Coolongolook,P98,214.5
BP Coolongolook,Coolongolook,U91,187.5
BP Coutts Crossing,COUTTS CROSSING,P98,234.9
BP Coutts Crossing,COUTTS CROSSING,U91,209.9
BP Cronulla,Cronulla,P95,211.9
BP Cronulla,Cronulla,P98,220.9
BP Cronulla,Cronulla,U91,195.9
BP Crossroads,CASULA,E10,191.9
BP Crossroads,CASULA,P98,220.9
BP Crossroads,CASULA,U91,193.9
BP Cundletown,CUNDLETOWN,P95,210.9
BP Cundletown,CUNDLETOWN,U91,192.9
BP Darlington Point Truck Stop,DARLINGTON POINT,DL,233.9
BP Darlington Point Truck Stop,DARLINGTON POINT,P98,223.9
BP Darlington Point Truck Stop,DARLINGTON POINT,U91,199.9
BP Denham Court,Denham Court,DL,234.9
BP Denham Court,Denham Court,E10,189.9
BP Denham Court,Denham Court,P98,214.9
BP Denham Court,Denham Court,U91,191.9
BP Deniliquin,Deniliquin,DL,242.9
BP Deniliquin,Deniliquin,P98,229.9
BP Deniliquin,Deniliquin,U91,204.9
BP Denistone East,Denistone East,E10,193.9
BP Denistone East,Denistone East,P95,209.9
BP Denistone East,Denistone East,P98,221.9
BP Denistone East,Denistone East,U91,195.9
BP Dubbo,Dubbo,E10,202.9
BP Dubbo,Dubbo,P95,219.9
BP Dubbo,Dubbo,P98,228.9
BP Dubbo West,Dubbo West,E10,196.9
BP Dubbo West,Dubbo West,P98,223.9
BP Dubbo West,Dubbo West,U91,199.9
BP Dundas,DUNDAS,E10,195.9
BP Dundas,DUNDAS,P95,215.9
BP Dundas,DUNDAS,P98,224.9
BP Dural,Dural,E10,193.9
BP Dural,Dural,P95,212.9
BP Dural,Dural,P98,221.9
BP Eagle Vale,Eagle Vale,E10,197.9
BP Eagle Vale,Eagle Vale,P98,226.9
BP Eagle Vale,Eagle Vale,U91,199.9
BP East End,Parkes,E10,209.9
BP East End,Parkes,P95,228.9
BP East End,Parkes,P98,237.9
BP Eastern Creek T/S,Eastern Creek,DL,241.9
BP Eastern Creek T/S,Eastern Creek,E10,194.9
BP Eastern Creek T/S,Eastern Creek,P95,212.9
BP Eastern Creek T/S,Eastern Creek,P98,221.9
BP Edgecliff,EDGECLIFF,E10,204.9
BP Edgecliff,EDGECLIFF,P98,246.9
BP Edgecliff,EDGECLIFF,U91,206.9
BP Engadine,Engadine,E10,193.9
BP Engadine,Engadine,P95,211.9
BP Engadine,Engadine,P98,220.9
BP Erina,ERINA,E10,199.9
BP Erina,ERINA,P95,216.9
BP Erina,ERINA,P98,225.9
BP Erskine Park Truckstop (unmanned),Erskine Park,DL,249.9
BP FOX HILLS,GIRRAWEEN,P98,226.9
BP FOX HILLS,GIRRAWEEN,U91,199.9
BP Fairfield,FAIRFIELD EAST,DL,229.8
BP Fairfield,FAIRFIELD EAST,P95,199.8
BP Fairfield,FAIRFIELD EAST,P98,209.8
BP Fairfield,FAIRFIELD EAST,U91,179.8
BP Fairy Meadow,Fairy Meadow,P95,217.9
BP Fairy Meadow,Fairy Meadow,P98,226.9
BP Fairy Meadow,Fairy Meadow,U91,199.9
BP Finley,Finley,DL,239.9
BP Finley,Finley,P98,225.9
BP Finley,Finley,U91,205.9
BP Forbes,Forbes,DL,243.9
BP Forbes,Forbes,E10,207.9
BP Forbes,Forbes,P98,234.9
BP Forbes,Forbes,U91,209.9
BP Forestville,Forestville,E10,188.9
BP Forestville,Forestville,P95,207.9
BP Forestville,Forestville,P98,216.9
BP Fyshwick,Fyshwick,DL,232.9
BP Fyshwick,Fyshwick,P98,219.9
BP Fyshwick,Fyshwick,U91,195.9
BP GOULBURN (Merino Fuels),GOULBURN,DL,239.5
BP GOULBURN (Merino Fuels),GOULBURN,E10,197.7
BP GOULBURN (Merino Fuels),GOULBURN,P98,226.7
BP GOULBURN (Merino Fuels),GOULBURN,U91,199.7
BP Gateway Port Macquarie,PORT MACQUARIE,E10,209.5
BP Gateway Port Macquarie,PORT MACQUARIE,P95,226.9
BP Gateway Port Macquarie,PORT MACQUARIE,P98,236.9
BP Gateway Port Macquarie,PORT MACQUARIE,U91,209.9
BP Gilgandra,GILGANDRA,DL,244.9
BP Gilgandra,GILGANDRA,P95,220.9
BP Gilgandra,GILGANDRA,U91,198.9
BP Glen Innes,GLEN INNES,DL,234.9
BP Glen Innes,GLEN INNES,P98,220.9
BP Glen Innes,GLEN INNES,U91,192.9
BP Glendenning,Glendenning,P95,209.9
BP Glendenning,Glendenning,P98,218.9
BP Glendenning,Glendenning,U91,193.9
BP Grafton,Grafton,P95,220.9
BP Grafton,Grafton,P98,229.9
BP Grafton,Grafton,U91,203.9
BP Grafton South,SOUTH GRAFTON,DL,239.9
BP Grafton South,SOUTH GRAFTON,E10,197.9
BP Grafton South,SOUTH GRAFTON,P98,224.9
BP Grafton South,SOUTH GRAFTON,U91,199.9
BP Greenfield Park,Greenfield Park,E10,188.9
BP Greenfield Park,Greenfield Park,P95,208.9
BP Greenfield Park,Greenfield Park,P98,218.9
BP Grenfell Road,Cowra,E10,199.9
BP Grenfell Road,Cowra,P95,216.9
BP Grenfell Road,Cowra,P98,225.9
BP Greystanes,Greystanes,E10,189.9
BP Greystanes,Greystanes,P98,219.9
BP Greystanes,Greystanes,U91,191.9
BP Griffith,Griffith,E10,203.9
BP Griffith,Griffith,P98,227.9
BP Griffith,Griffith,U91,205.9
BP Guildford,GUILDFORD,DL,232.5
BP Guildford,GUILDFORD,E10,189.5
BP Guildford,GUILDFORD,P98,215.5
BP Guildford,GUILDFORD,U91,191.5
BP Gulgong,Gulgong,DL,251.9
BP Gulgong,Gulgong,P95,225.9
BP Gulgong,Gulgong,U91,209.9
BP Gumly Gumly,GUMLY GUMLY,DL,246.9
BP Gumly Gumly,GUMLY GUMLY,P95,215.9
BP Gumly Gumly,GUMLY GUMLY,P98,224.9
BP Gumly Gumly,GUMLY GUMLY,U91,199.9
BP Gymea,GYMEA,E10,189.9
BP Gymea,GYMEA,P98,216.9
BP Haberfield,HABERFIELD,E10,195.9
BP Haberfield,HABERFIELD,P98,223.9
BP Haberfield,HABERFIELD,U91,197.9
BP Hastings Point,Hastings Point,DL,245.9
BP Hastings Point,Hastings Point,P95,215.9
BP Hastings Point,Hastings Point,P98,224.9
BP Hastings Point,Hastings Point,U91,199.9
BP Heatherbrae,Heatherbrae,DL,241.9
BP Heatherbrae,Heatherbrae,E10,189.9
BP Heatherbrae,Heatherbrae,P95,207.9
BP Heatherbrae,Heatherbrae,P98,216.9
BP Hexham,Hexham,E10,189.9
BP Hexham,Hexham,P95,207.9
BP Hexham,Hexham,P98,216.9
BP Hornsby,Hornsby,P95,209.9
BP Hornsby,Hornsby,P98,218.9
BP Hornsby,Hornsby,U91,191.9
BP Horsley Park,Horsley Park,DL,236.9
BP Horsley Park,Horsley Park,E10,189.9
BP Horsley Park,Horsley Park,P95,204.9
BP Horsley Park,Horsley Park,P98,217.9
BP Howlong,HOWLONG,DL,237.9
BP Howlong,HOWLONG,P98,216.9
BP Howlong,HOWLONG,U91,194.9
BP Hoxton Park,HOXTON PARK,E10,197.9
BP Hoxton Park,HOXTON PARK,P98,224.9
BP Hoxton Park,HOXTON PARK,U91,199.9
BP Hoxton Park Airfield,LEN WATERS ESTATE,DL,239.9
BP Hoxton Park Airfield,LEN WATERS ESTATE,E10,197.9
BP Hoxton Park Airfield,LEN WATERS ESTATE,P95,214.9
BP Hoxton Park Airfield,LEN WATERS ESTATE,P98,224.9
BP Hoxton Park Airfield,LEN WATERS ESTATE,U91,199.9
BP Ingleburn,INGLEBURN,DL,239.9
BP Ingleburn,INGLEBURN,E10,195.9
BP Ingleburn,INGLEBURN,P95,212.9
BP Ingleburn,INGLEBURN,P98,221.9
BP Jamison,Macquarie,E10,203.9
BP Jamison,Macquarie,P95,222.9
BP Jamison,Macquarie,P98,231.9
BP Jamisontown,Penrith,E10,190.9
BP Jamisontown,Penrith,P95,210.9
BP Jamisontown,Penrith,P98,219.9
BP Jamisontown,Penrith,U91,192.9
BP Jerilderie Truck Stop,Jerilderie,DL,239.9
BP Jerilderie Truck Stop,Jerilderie,P95,215.9
BP Jerilderie Truck Stop,Jerilderie,P98,224.9
BP Jerilderie Truck Stop,Jerilderie,U91,199.9
BP Jerrys Plains,JERRYS PLAINS,P95,212.9
BP Jerrys Plains,JERRYS PLAINS,U91,197.9
BP Jindabyne,Jindabyne,E10,204.9
BP Jindabyne,Jindabyne,P95,223.9
BP Jindabyne,Jindabyne,P98,232.9
BP KELSO,KELSO,DL,238.5
BP KELSO,KELSO,E10,195.9
BP KELSO,KELSO,P98,220.9
BP KELSO,KELSO,U91,197.9
BP Katoomba,Katoomba,DL,237.9
BP Katoomba,Katoomba,E10,195.9
BP Katoomba,Katoomba,P98,219.9
BP Katoomba,Katoomba,U91,199.9
BP Kellyville,Kellyville,E10,195.9
BP Kellyville,Kellyville,P95,213.9
BP Kellyville,Kellyville,P98,222.9
BP Kelso Eastbound,KELSO,DL,239.9
BP Kelso Eastbound,KELSO,E10,201.9
BP Kelso Eastbound,KELSO,P98,229.9
BP Kelso Eastbound,KELSO,U91,203.9
BP Kennedy Drive,Tweed Heads,E10,199.9
BP Kennedy Drive,Tweed Heads,P98,226.9
BP Kennedy Drive,Tweed Heads,U91,201.9
BP Kiama,KIAMA,DL,239.9
BP Kiama,KIAMA,E10,199.9
BP Kiama,KIAMA,P95,216.9
BP Kiama,KIAMA,P98,226.9
BP Kiama,KIAMA,U91,201.9
BP Kingsford,KINGSFORD,E10,194.9
BP Kingsford,KINGSFORD,P98,218.9
BP Kingsford,KINGSFORD,U91,196.9
BP Kingsgrove,Kingsgrove,P95,207.9
BP Kingsgrove,Kingsgrove,P98,216.9
BP Kingsgrove,Kingsgrove,U91,189.9
BP Kingston,GRIFFITH,E10,198.9
BP Kingston,GRIFFITH,P95,216.9
BP Kingston,GRIFFITH,P98,225.9
BP Kirrawee,Kirrawee,E10,194.9
BP Kirrawee,Kirrawee,P95,214.9
BP Kirrawee,Kirrawee,P98,224.9
BP Kurmond,Kurmond,E10,193.9
BP Kurmond,Kurmond,P98,223.9
BP Kurmond,Kurmond,U91,195.9
BP Kurrajong Heights,KURRAJONG HEIGHTS,P95,206.9
BP Kurrajong Heights,KURRAJONG HEIGHTS,P98,218.9
BP Kurrajong Heights,KURRAJONG HEIGHTS,U91,192.9
BP Kyogle,Kyogle,P95,222.9
BP Kyogle,Kyogle,U91,212.9
BP Lake Cargelligo,Lake Cargelligo,DL,250.9
BP Lake Cargelligo,Lake Cargelligo,P95,219.9
BP Lake Cargelligo,Lake Cargelligo,U91,208.9
BP Lake Munmorah,Lake Munmorah,P98,227.9
BP Lake Munmorah,Lake Munmorah,U91,197.9
BP Lane Cove,Lane Cove,E10,194.9
BP Lane Cove,Lane Cove,P98,223.9
BP Lane Cove,Lane Cove,U91,196.9
BP Laurieton,Laurieton,DL,233.9
BP Laurieton,Laurieton,P95,207.9
BP Laurieton,Laurieton,P98,217.9
BP Laurieton,Laurieton,U91,197.9
BP Leppington,LEPPINGTON,DL,229.8
BP Leppington,LEPPINGTON,E10,187.8
BP Leppington,LEPPINGTON,P95,199.8
BP Leppington,LEPPINGTON,P98,209.8
BP Leppington Town Centre,LEPPINGTON,E10,192.9
BP Leppington Town Centre,LEPPINGTON,P95,211.9
BP Leppington Town Centre,LEPPINGTON,P98,220.9
BP Lismore,Lismore,P95,214.9
BP Lismore,Lismore,P98,226.9
BP Lismore,Lismore,U91,202.9
BP Lithgow,LITHGOW,E10,202.9
BP Lithgow,LITHGOW,P98,230.9
BP Lithgow,LITHGOW,U91,204.9
BP Liverpool,Liverpool,DL,239.9
BP Liverpool,Liverpool,E10,189.9
BP Liverpool,Liverpool,P98,219.9
BP Liverpool,Liverpool,U91,193.9
BP Loftus,Loftus,E10,199.9
BP Loftus,Loftus,P95,216.9
BP Loftus,Loftus,P98,226.9
BP Loftus,Loftus,U91,201.9
BP Macarthur,Campbelltown,E10,194.9
BP Macarthur,Campbelltown,P95,211.9
BP Macarthur,Campbelltown,P98,220.9
BP Macksville,Macksville,P95,214.9
BP Macksville,Macksville,P98,222.9
BP Macksville,Macksville,U91,200.9
BP Macksville (Cooper Street),Macksville,E10,199.9
BP Macksville (Cooper Street),Macksville,P95,214.9
BP Macksville (Cooper Street),Macksville,P98,222.9
BP Macksville (Cooper Street),Macksville,U91,200.9
BP Macquarie Fields,Macquarie Fields,E10,193.9
BP Macquarie Fields,Macquarie Fields,P95,209.9
BP Macquarie Fields,Macquarie Fields,P98,219.9
BP Macquarie Fields,Macquarie Fields,U91,195.9
BP Manilla,Manilla,DL,242.9
BP Manilla,Manilla,P98,224.9
BP Manilla,Manilla,U91,204.9
BP Manly,MANLY,E10,194.9
BP Manly,MANLY,P95,214.9
BP Manly,MANLY,P98,224.9
BP Manly,MANLY,U91,196.9
BP Maraylya,Maraylya,DL,247.9
BP Maraylya,Maraylya,P98,229.9
BP Maraylya,Maraylya,U91,199.9
BP Marina,SOUTH GRAFTON,DL,235.5
BP Marina,SOUTH GRAFTON,P95,212.5
BP Marina,SOUTH GRAFTON,P98,219.5
BP Marina,SOUTH GRAFTON,U91,196.5
BP Mars,Revesby,E10,194.9
BP Mars,Revesby,P95,213.9
BP Mars,Revesby,P98,223.9
BP Marsden Park,Marsden Park,E10,191.9
BP Marsden Park,Marsden Park,P95,210.9
BP Marsden Park,Marsden Park,P98,219.9
BP Marulan Northbound T/S,Marulan North,DL,241.9
BP Marulan Northbound T/S,Marulan North,E10,197.9
BP Marulan Northbound T/S,Marulan North,P95,215.9
BP Marulan Northbound T/S,Marulan North,P98,224.9
BP Marulan Southbound T/S,Marulan South,DL,241.9
BP Marulan Southbound T/S,Marulan South,E10,197.9
BP Marulan Southbound T/S,Marulan South,P95,215.9
BP Marulan Southbound T/S,Marulan South,P98,224.9
BP Mascot,Mascot,P98,209.9
BP Mascot,Mascot,U91,189.9
BP Matraville,MATRAVILLE,E10,189.9
BP Matraville,MATRAVILLE,P95,207.9
BP Matraville,MATRAVILLE,P98,214.9
BP Mayfield,MAYFIELD,E10,195.9
BP Mayfield,MAYFIELD,P98,223.9
BP Mayfield,MAYFIELD,U91,197.9
BP Mays Hill,Mays Hill,DL,237.7
BP Mays Hill,Mays Hill,P95,211.7
BP Mays Hill,Mays Hill,P98,220.7
