NATIONAL GEOCHEMICAL SURVEY OF AUSTRALIA: THE MERCURY CONCENTRATIONS DATASET,,,,,,,,,,
CITE AS: Schneider; L.; Taylor; J.R.; Caritat; P. de 2025. National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia Dataset; Canberra. https://pid.geoscience.gov.au/dataset/ga/150328,,,,,,,,,,
NOTES: NGSA SITEIDs were numbered from 2007190001 to 2007191600 then randomly allocated to individual States or the Northern Territory. As some SITEIDs were reserved for insertion of QA/QC samples and only 86% of targeted sites were sampled gaps occur in the list of SITEIDs (e.g. no data for SITEID = 2007190006),,,,,,,,,,
Geochemical data consist of total Hg concentrations. For more Methods details see Schneider et al. (2026) @ https://doi.org/10.1021/acs.est.5c11189,,,,,,,,,,
Extraction: Total Hg measured by direct analysis (no digestion) on approximately 100 mg of sample,,,,,,,,,,
Analysis: Milestone tri-cell direct mercury analyser (tri-cell DMA-80) reported in ng/g (= parts per billion; ppb) on dry weight basis with a Limit of Detection of 0.01 ng Hg,,,,,,,,,,
Additional geochemical data from the National Geochemical Survey of Australia available from http://dx.doi.org/10.11636/Record.2011.020; additional field site information available from http://pid.geoscience.gov.au/dataset/ga/70478,,,,,,,,,,
© Commonwealth of Australia (Geoscience Australia) 2025. This material is released under the Creative Commons Attribution 4.0 Australia Licence http://creativecommons.org/licenses/by/4.0/,,,,,,,,,,
,,,,,,,,,,
Last Updated: 31 March 2025,,,,,,,,,,
,,,,,,,,,,
SITEID,DATE_SAMPLED,LATITUDE_GDA94,LONGITUDE_GDA94,STATE,DUPLICATE_CODE,DUPLICATE_SITEID,SAMPLEID,GRAIN_SIZE,DEPTH,Hg_DMA_ng/g_0.01
2007191421,11/02/2007,-27.107,149.0627,QLD, ,,2007191421001 Fine,<75 µm,TOS,24.43
2007191421,11/02/2007,-27.107,149.0627,QLD, ,,2007191421002 Fine,<75 µm,BOS,27.4
2007191422,22/10/2008,-29.7854,140.2812,SA, ,,2007191422002 Fine,<75 µm,BOS,5.51
2007191423,4/08/2008,-15.7655,130.0339,NT, ,,2007191423001 Fine,<75 µm,TOS,7.97
2007191423,4/08/2008,-15.7655,130.0339,NT, ,,2007191423002 Fine,<75 µm,BOS,6.63
2007191425,31/05/2008,-22.0273,129.3627,NT, ,,2007191425001 Fine,<75 µm,TOS,11.16
2007191425,31/05/2008,-22.0273,129.3627,NT, ,,2007191425002 Fine,<75 µm,BOS,13.54
2007191426,19/10/2007,-22.7518,150.1157,QLD, ,,2007191426001 Fine,<75 µm,TOS,24.41
2007191426,19/10/2007,-22.7518,150.1157,QLD, ,,2007191426002 Fine,<75 µm,BOS,17.14
2007191428,8/06/2008,-14.9114,144.2141,QLD, ,,2007191428001 Fine,<75 µm,TOS,20.2
2007191428,8/06/2008,-14.9114,144.2141,QLD, ,,2007191428002 Fine,<75 µm,BOS,11.3
2007191429,5/07/2008,-25.6106,134.7981,NT,Duplicate 2,2007191346,2007191429001 Fine,<75 µm,TOS,13.69
2007191429,5/07/2008,-25.6106,134.7981,NT,Duplicate 2,2007191346,2007191429002 Fine,<75 µm,BOS,6.91
2007191430,16/08/2008,-13.4413,142.3126,QLD,Duplicate 2,2007190686,2007191430001 Fine,<75 µm,TOS,14.29
2007191430,16/08/2008,-13.4413,142.3126,QLD,Duplicate 2,2007190686,2007191430002 Fine,<75 µm,BOS,40.56
2007191431,16/10/2008,-14.1544,141.6707,QLD, ,,2007191431001 Fine,<75 µm,TOS,14.03
2007191431,16/10/2008,-14.1544,141.6707,QLD, ,,2007191431002 Fine,<75 µm,BOS,11.85
2007191434,24/10/2007,-23.9892,151.12,QLD, ,,2007191434001 Fine,<75 µm,TOS,21.81
2007191434,24/10/2007,-23.9892,151.12,QLD, ,,2007191434002 Fine,<75 µm,BOS,11.77
2007191435,23/07/2007,-26.7518,153.0752,QLD, ,,2007191435001 Fine,<75 µm,TOS,92.06
2007191435,23/07/2007,-26.7518,153.0752,QLD, ,,2007191435002 Fine,<75 µm,BOS,49.41
2007191436,6/07/2008,-20.8578,120.6889,WA,Duplicate 2,2007190349,2007191436001 Fine,<75 µm,TOS,22.39
2007191436,6/07/2008,-20.8578,120.6889,WA,Duplicate 2,2007190349,2007191436002 Fine,<75 µm,BOS,23.88
2007191437,6/07/2008,-28.0357,141.9112,QLD,Duplicate 2,2007190968,2007191437001 Fine,<75 µm,TOS,9.91
2007191437,6/07/2008,-28.0357,141.9112,QLD,Duplicate 2,2007190968,2007191437002 Fine,<75 µm,BOS,4.76
2007191438,20/02/2008,-29.8709,117.7147,WA, ,,2007191438001 Fine,<75 µm,TOS,45.16
2007191439,20/09/2007,-18.0185,140.5638,QLD, ,,2007191439001 Fine,<75 µm,TOS,18.53
2007191439,20/09/2007,-18.0185,140.5638,QLD, ,,2007191439002 Fine,<75 µm,BOS,14.21
2007191440,23/02/2008,-27.198,119.9537,WA,Duplicate 2,2007190827,2007191440001 Fine,<75 µm,TOS,42.39
2007191440,23/02/2008,-27.198,119.9537,WA,Duplicate 2,2007190827,2007191440002 Fine,<75 µm,BOS,42.89
2007191441,24/02/2008,-28.2668,117.3884,WA,Duplicate 2,2007190896,2007191441001 Fine,<75 µm,TOS,30.91
2007191441,24/02/2008,-28.2668,117.3884,WA,Duplicate 2,2007190896,2007191441002 Fine,<75 µm,BOS,14.33
2007191442,7/12/2008,-15.6111,132.6253,NT, ,,2007191442001 Fine,<75 µm,TOS,18.2
2007191442,7/12/2008,-15.6111,132.6253,NT, ,,2007191442002 Fine,<75 µm,BOS,11.48
2007191443,19/09/2007,-18.6979,139.7669,QLD, ,,2007191443001 Fine,<75 µm,TOS,11.93
2007191443,19/09/2007,-18.6979,139.7669,QLD, ,,2007191443002 Fine,<75 µm,BOS,9.32
2007191444,14/05/2008,-30.7523,152.1913,NSW,Duplicate 2,2007190927,2007191444001 Fine,<75 µm,TOS,103.6
2007191444,14/05/2008,-30.7523,152.1913,NSW,Duplicate 2,2007190927,2007191444002 Fine,<75 µm,BOS,69.07
2007191445,16/01/2008,-34.5201,115.9127,WA,Duplicate 2,2007191372,2007191445001 Fine,<75 µm,TOS,42.38
2007191445,16/01/2008,-34.5201,115.9127,WA,Duplicate 2,2007191372,2007191445002 Fine,<75 µm,BOS,33.51
2007191446,22/09/2007,-17.1626,138.4788,QLD, ,,2007191446001 Fine,<75 µm,TOS,18.13
2007191446,22/09/2007,-17.1626,138.4788,QLD, ,,2007191446002 Fine,<75 µm,BOS,16.53
2007191447,4/03/2008,-22.228,142.4068,QLD, ,,2007191447001 Fine,<75 µm,TOS,20.53
2007191447,4/03/2008,-22.228,142.4068,QLD, ,,2007191447002 Fine,<75 µm,BOS,12.14
2007191448,13/06/2008,-16.9639,122.7748,WA, ,,2007191448001 Fine,<75 µm,TOS,8.68
2007191448,13/06/2008,-16.9639,122.7748,WA, ,,2007191448002 Fine,<75 µm,BOS,13.67
2007191449,18/10/2007,-22.8575,149.3299,QLD, ,,2007191449001 Fine,<75 µm,TOS,19.5
2007191449,18/10/2007,-22.8575,149.3299,QLD, ,,2007191449002 Fine,<75 µm,BOS,27.93
2007191450,31/03/2008,-22.3032,144.6983,QLD,Duplicate 2,2007190732,2007191450001 Fine,<75 µm,TOS,22.95
2007191450,31/03/2008,-22.3032,144.6983,QLD,Duplicate 2,2007190732,2007191450002 Fine,<75 µm,BOS,18.8
2007191451,2/07/2008,-41.2677,146.419,TAS, ,,2007191451001 Fine,<75 µm,TOS,50.12
2007191451,2/07/2008,-41.2677,146.419,TAS, ,,2007191451002 Fine,<75 µm,BOS,37.34
2007191452,17/04/2008,-24.811,132.2858,NT, ,,2007191452001 Fine,<75 µm,TOS,14.08
2007191452,17/04/2008,-24.811,132.2858,NT, ,,2007191452002 Fine,<75 µm,BOS,4.24
2007191453,4/02/2009,-24.6581,130.6202,NT, ,,2007191453001 Fine,<75 µm,TOS,21.86
2007191453,4/02/2009,-24.6581,130.6202,NT, ,,2007191453002 Fine,<75 µm,BOS,14.47
2007191454,14/05/2008,-30.7696,150.6321,NSW, ,,2007191454001 Fine,<75 µm,TOS,30.05
2007191454,14/05/2008,-30.7696,150.6321,NSW, ,,2007191454002 Fine,<75 µm,BOS,24.91
2007191456,22/02/2008,-26.7433,120.2688,WA, ,,2007191456001 Fine,<75 µm,TOS,7.43
2007191456,22/02/2008,-26.7433,120.2688,WA, ,,2007191456002 Fine,<75 µm,BOS,10.13
2007191457,7/09/2008,-15.4474,130.3537,NT, ,,2007191457001 Fine,<75 µm,TOS,10.9
2007191457,7/09/2008,-15.4474,130.3537,NT, ,,2007191457002 Fine,<75 µm,BOS,9.74
2007191458,17/07/2008,-29.1715,136.3253,SA,Duplicate 2,2007190266,2007191458001 Fine,<75 µm,TOS,9.27
2007191458,17/07/2008,-29.1715,136.3253,SA,Duplicate 2,2007190266,2007191458002 Fine,<75 µm,BOS,11.95
2007191460,27/11/2007,-36.508,148.8235,NSW, ,,2007191460001 Fine,<75 µm,TOS,19.37
2007191460,27/11/2007,-36.508,148.8235,NSW, ,,2007191460002 Fine,<75 µm,BOS,29.31
2007191462,13/05/2008,-26.0985,116.6163,WA, ,,2007191462001 Fine,<75 µm,TOS,23.03
2007191462,13/05/2008,-26.0985,116.6163,WA, ,,2007191462002 Fine,<75 µm,BOS,24.87
2007191463,29/03/2008,-23.1932,144.3827,QLD, ,,2007191463001 Fine,<75 µm,TOS,10.05
2007191463,29/03/2008,-23.1932,144.3827,QLD, ,,2007191463002 Fine,<75 µm,BOS,8.73
2007191466,8/06/2009,-16.3003,129.6987,NT, ,,2007191466001 Fine,<75 µm,TOS,8.1
2007191466,8/06/2009,-16.3003,129.6987,NT, ,,2007191466002 Fine,<75 µm,BOS,10.18
2007191467,19/07/2007,-32.3637,139.0398,SA, ,,2007191467001 Fine,<75 µm,TOS,33.83
2007191467,19/07/2007,-32.3637,139.0398,SA, ,,2007191467002 Fine,<75 µm,BOS,23.61
2007191468,4/04/2008,-21.0502,117.1327,WA, ,,2007191468001 Fine,<75 µm,TOS,22.97
2007191468,4/04/2008,-21.0502,117.1327,WA, ,,2007191468002 Fine,<75 µm,BOS,27.87
2007191469,14/05/2008,-36.7059,140.7412,SA, ,,2007191469001 Fine,<75 µm,TOS,18.01
2007191469,14/05/2008,-36.7059,140.7412,SA, ,,2007191469002 Fine,<75 µm,BOS,28.59
2007191470,4/10/2008,-17.2093,131.447,NT, ,,2007191470001 Fine,<75 µm,TOS,8.81
2007191470,4/10/2008,-17.2093,131.447,NT, ,,2007191470002 Fine,<75 µm,BOS,9.62
2007191471,16/04/2008,-24.5528,133.2326,NT, ,,2007191471001 Fine,<75 µm,TOS,5.57
2007191471,16/04/2008,-24.5528,133.2326,NT, ,,2007191471002 Fine,<75 µm,BOS,7.79
2007191472,6/10/2008,-19.9623,120.5057,WA, ,,2007191472001 Fine,<75 µm,TOS,19.31
2007191472,6/10/2008,-19.9623,120.5057,WA, ,,2007191472002 Fine,<75 µm,BOS,17.77
2007191473,28/01/2008,-30.9243,127.4511,WA,Duplicate 1,2007191510,2007191473001 Fine,<75 µm,TOS,27.29
2007191473,28/01/2008,-30.9243,127.4511,WA,Duplicate 1,2007191510,2007191473002 Fine,<75 µm,BOS,31.04
2007191475,16/10/2007,-36.1625,141.483,VIC, ,,2007191475001 Fine,<75 µm,TOS,24.18
2007191475,16/10/2007,-36.1625,141.483,VIC, ,,2007191475002 Fine,<75 µm,BOS,33.73
2007191476,24/05/2008,-24.361,139.4712,QLD, ,,2007191476001 Fine,<75 µm,TOS,10.35
2007191476,24/05/2008,-24.361,139.4712,QLD, ,,2007191476002 Fine,<75 µm,BOS,7.69
2007191479,18/08/2009,-15.3668,134.1534,NT, ,,2007191479001 Fine,<75 µm,TOS,28.59
2007191479,18/08/2009,-15.3668,134.1534,NT, ,,2007191479002 Fine,<75 µm,BOS,14.7
2007191480,8/09/2009,-12.4274,132.9676,NT, ,,2007191480001 Fine,<75 µm,TOS,14.07
2007191480,8/09/2009,-12.4274,132.9676,NT, ,,2007191480002 Fine,<75 µm,BOS,29.31
2007191481,4/05/2008,-20.5201,118.4958,WA,Duplicate 2,2007190050,2007191481001 Fine,<75 µm,TOS,19.37
2007191481,4/05/2008,-20.5201,118.4958,WA,Duplicate 2,2007190050,2007191481002 Fine,<75 µm,BOS,17.83
2007191482,18/07/2007,-31.9487,138.1658,SA, ,,2007191482001 Fine,<75 µm,TOS,9.62
2007191482,18/07/2007,-31.9487,138.1658,SA, ,,2007191482002 Fine,<75 µm,BOS,13.29
2007191484,26/09/2007,-20.0864,141.1315,QLD, ,,2007191484001 Fine,<75 µm,TOS,14.61
2007191484,26/09/2007,-20.0864,141.1315,QLD, ,,2007191484002 Fine,<75 µm,BOS,14.85
2007191485,17/04/2008,-29.9446,146.4302,NSW, ,,2007191485001 Fine,<75 µm,TOS,9.33
2007191485,17/04/2008,-29.9446,146.4302,NSW, ,,2007191485002 Fine,<75 µm,BOS,7.08
2007191486,14/05/2008,-23.3844,136.45,NT,Duplicate 2,2007191264,2007191486001 Fine,<75 µm,TOS,9.08
2007191486,14/05/2008,-23.3844,136.45,NT,Duplicate 2,2007191264,2007191486002 Fine,<75 µm,BOS,9.37
2007191487,25/05/2008,-24.168,141.0908,QLD, ,,2007191487001 Fine,<75 µm,TOS,19.61
2007191487,25/05/2008,-24.168,141.0908,QLD, ,,2007191487002 Fine,<75 µm,BOS,18
2007191489,3/05/2008,-37.6028,141.4451,VIC, ,,2007191489001 Fine,<75 µm,TOS,21.15
2007191489,3/05/2008,-37.6028,141.4451,VIC, ,,2007191489002 Fine,<75 µm,BOS,19.91
2007191490,10/04/2007,-18.2012,142.8743,QLD, ,,2007191490001 Fine,<75 µm,TOS,17.87
2007191490,10/04/2007,-18.2012,142.8743,QLD, ,,2007191490002 Fine,<75 µm,BOS,10.09
2007191491,7/05/2007,-33.4267,115.7117,WA, ,,2007191491001 Fine,<75 µm,TOS,20.92
2007191491,7/05/2007,-33.4267,115.7117,WA, ,,2007191491002 Fine,<75 µm,BOS,22.69
2007191492,13/08/2009,-12.2402,135.3994,NT, ,,2007191492001 Fine,<75 µm,TOS,12.11
2007191492,13/08/2009,-12.2402,135.3994,NT, ,,2007191492002 Fine,<75 µm,BOS,4.87
2007191493,2/06/2008,-29.3879,152.4871,NSW, ,,2007191493001 Fine,<75 µm,TOS,39.17
2007191493,2/06/2008,-29.3879,152.4871,NSW, ,,2007191493002 Fine,<75 µm,BOS,29.95
2007191494,2/09/2008,-42.705,147.267,TAS, ,,2007191494001 Fine,<75 µm,TOS,43.82
2007191494,2/09/2008,-42.705,147.267,TAS, ,,2007191494002 Fine,<75 µm,BOS,42.67
2007191495,17/08/2009,-14.4299,135.1248,NT, ,,2007191495001 Fine,<75 µm,TOS,19.14
2007191495,17/08/2009,-14.4299,135.1248,NT, ,,2007191495002 Fine,<75 µm,BOS,15.75
2007191496,28/02/2008,-25.9432,122.3633,WA, ,,2007191496001 Fine,<75 µm,TOS,15.26
2007191496,28/02/2008,-25.9432,122.3633,WA, ,,2007191496002 Fine,<75 µm,BOS,14.34
2007191497,19/05/2008,-20.5764,137.6653,NT, ,,2007191497001 Fine,<75 µm,TOS,15.58
2007191497,19/05/2008,-20.5764,137.6653,NT, ,,2007191497002 Fine,<75 µm,BOS,10.55
2007191499,13/06/2008,-17.3338,122.1704,WA, ,,2007191499001 Fine,<75 µm,TOS,12.89
2007191499,13/06/2008,-17.3338,122.1704,WA, ,,2007191499002 Fine,<75 µm,BOS,22.71
2007191501,7/10/2008,-15.4118,129.1951,NT, ,,2007191501001 Fine,<75 µm,TOS,8.52
2007191501,7/10/2008,-15.4118,129.1951,NT, ,,2007191501002 Fine,<75 µm,BOS,6.14
2007191503,14/07/2008,-24.75,116.2603,WA, ,,2007191503001 Fine,<75 µm,TOS,30.93
2007191503,14/07/2008,-24.75,116.2603,WA, ,,2007191503002 Fine,<75 µm,BOS,31.9
2007191504,28/09/2009,-32.4479,136.0051,SA,Duplicate 2,2007190949,2007191504001 Fine,<75 µm,TOS,14.4
2007191504,28/09/2009,-32.4479,136.0051,SA,Duplicate 2,2007190949,2007191504002 Fine,<75 µm,BOS,21.68
2007191505,13/09/2009,-28.3478,135.0902,SA, ,,2007191505001 Fine,<75 µm,TOS,20.73
2007191505,13/09/2009,-28.3478,135.0902,SA, ,,2007191505002 Fine,<75 µm,BOS,12.7
2007191506,12/03/2007,-31.6594,116.7206,WA, ,,2007191506001 Fine,<75 µm,TOS,18.15
2007191506,12/03/2007,-31.6594,116.7206,WA, ,,2007191506002 Fine,<75 µm,BOS,22.01
2007191507,29/02/2008,-25.5154,123.0368,WA,Duplicate 2,2007190549,2007191507001 Fine,<75 µm,TOS,13.39
2007191507,29/02/2008,-25.5154,123.0368,WA,Duplicate 2,2007190549,2007191507002 Fine,<75 µm,BOS,11
2007191509,5/12/2008,-26.9863,116.2217,WA,Duplicate 2,2007191382,2007191509001 Fine,<75 µm,TOS,29.13
2007191509,5/12/2008,-26.9863,116.2217,WA,Duplicate 2,2007191382,2007191509002 Fine,<75 µm,BOS,23.93
2007191510,28/01/2008,-30.9239,127.4522,WA,Duplicate 2,2007191473,2007191510001 Fine,<75 µm,TOS,36.3
2007191510,28/01/2008,-30.9239,127.4522,WA,Duplicate 2,2007191473,2007191510002 Fine,<75 µm,BOS,29.75
2007191511,22/11/2008,-33.4515,137.048,SA, ,,2007191511001 Fine,<75 µm,TOS,36.02
2007191512,17/08/2009,-14.5617,135.005,NT, ,,2007191512001 Fine,<75 µm,TOS,23.17
2007191512,17/08/2009,-14.5617,135.005,NT, ,,2007191512002 Fine,<75 µm,BOS,13.54
2007191513,24/10/2007,-36.8019,145.0826,VIC, ,,2007191513001 Fine,<75 µm,TOS,73.92
2007191513,24/10/2007,-36.8019,145.0826,VIC, ,,2007191513002 Fine,<75 µm,BOS,10.68
2007191514,20/10/2007,-23.3084,150.4463,QLD, ,,2007191514001 Fine,<75 µm,TOS,36.09
2007191514,20/10/2007,-23.3084,150.4463,QLD, ,,2007191514002 Fine,<75 µm,BOS,21.42
2007191515,8/07/2008,-14.6183,143.8952,QLD, ,,2007191515001 Fine,<75 µm,TOS,20.78
2007191515,8/07/2008,-14.6183,143.8952,QLD, ,,2007191515002 Fine,<75 µm,BOS,11.7
2007191516,29/03/2008,-23.6163,143.8458,QLD, ,,2007191516001 Fine,<75 µm,TOS,13.82
2007191516,29/03/2008,-23.6163,143.8458,QLD, ,,2007191516002 Fine,<75 µm,BOS,11.03
2007191517,9/10/2009,-27.8485,133.6606,SA, ,,2007191517001 Fine,<75 µm,TOS,26.49
2007191517,9/10/2009,-27.8485,133.6606,SA, ,,2007191517002 Fine,<75 µm,BOS,13.19
2007191518,6/08/2008,-28.3168,143.1348,QLD,Duplicate 2,2007191293,2007191518001 Fine,<75 µm,TOS,11.15
2007191518,6/08/2008,-28.3168,143.1348,QLD,Duplicate 2,2007191293,2007191518002 Fine,<75 µm,BOS,14.41
2007191519,21/09/2007,-17.9617,140.8352,QLD, ,,2007191519001 Fine,<75 µm,TOS,11.79
2007191520,4/06/2008,-22.0887,140.1124,QLD, ,,2007191520001 Fine,<75 µm,TOS,11.11
2007191520,4/06/2008,-22.0887,140.1124,QLD, ,,2007191520002 Fine,<75 µm,BOS,15.07
2007191521,10/02/2008,-30.7226,139.5241,SA, ,,2007191521001 Fine,<75 µm,TOS,38.11
2007191521,10/02/2008,-30.7226,139.5241,SA, ,,2007191521002 Fine,<75 µm,BOS,18.46
2007191522,16/10/2007,-25.6776,149.2194,QLD,Duplicate 2,2007190534,2007191522001 Fine,<75 µm,TOS,32.12
2007191522,16/10/2007,-25.6776,149.2194,QLD,Duplicate 2,2007190534,2007191522002 Fine,<75 µm,BOS,23.01
2007191523,4/01/2008,-32.3597,142.1648,NSW, ,,2007191523001 Fine,<75 µm,TOS,20.99
2007191523,4/01/2008,-32.3597,142.1648,NSW, ,,2007191523002 Fine,<75 µm,BOS,19.31
2007191524,7/01/2008,-34.4046,140.8464,SA, ,,2007191524001 Fine,<75 µm,TOS,8.54
2007191524,7/01/2008,-34.4046,140.8464,SA, ,,2007191524002 Fine,<75 µm,BOS,6.56
2007191525,10/05/2007,-16.5277,143.4716,QLD,Duplicate 2,2007190647,2007191525001 Fine,<75 µm,TOS,16.92
2007191525,10/05/2007,-16.5277,143.4716,QLD,Duplicate 2,2007190647,2007191525002 Fine,<75 µm,BOS,12.11
2007191526,20/04/2008,-23.836,134.6728,NT, ,,2007191526001 Fine,<75 µm,TOS,11.26
2007191526,20/04/2008,-23.836,134.6728,NT, ,,2007191526002 Fine,<75 µm,BOS,11.9
2007191528,31/05/2008,-26.2961,143.3854,QLD, ,,2007191528001 Fine,<75 µm,TOS,26.89
2007191528,31/05/2008,-26.2961,143.3854,QLD, ,,2007191528002 Fine,<75 µm,BOS,10.77
2007191529,11/07/2007,-30.7546,144.0645,NSW, ,,2007191529001 Fine,<75 µm,TOS,20.15
2007191529,11/07/2007,-30.7546,144.0645,NSW, ,,2007191529002 Fine,<75 µm,BOS,14.03
2007191530,29/02/2008,-25.89,123.0292,WA, ,,2007191530001 Fine,<75 µm,TOS,11.59
2007191530,29/02/2008,-25.89,123.0292,WA, ,,2007191530002 Fine,<75 µm,BOS,6.48
2007191531,18/09/2007,-19.0173,138.725,QLD,Duplicate 2,2007191028,2007191531001 Fine,<75 µm,TOS,25.7
2007191531,18/09/2007,-19.0173,138.725,QLD,Duplicate 2,2007191028,2007191531002 Fine,<75 µm,BOS,14.42
2007191532,18/09/2007,-20.4803,140.5895,QLD,Duplicate 2,2007190125,2007191532001 Fine,<75 µm,TOS,10.17
2007191532,18/09/2007,-20.4803,140.5895,QLD,Duplicate 2,2007190125,2007191532002 Fine,<75 µm,BOS,9.07
2007191533,20/02/2008,-29.742,117.7992,WA, ,,2007191533001 Fine,<75 µm,TOS,8.54
2007191533,20/02/2008,-29.742,117.7992,WA, ,,2007191533002 Fine,<75 µm,BOS,14.98
2007191534,9/11/2009,-27.1437,134.5525,SA, ,,2007191534001 Fine,<75 µm,TOS,22.62
2007191534,9/11/2009,-27.1437,134.5525,SA, ,,2007191534002 Fine,<75 µm,BOS,12.97
2007191535,13/05/2008,-37.2191,139.9986,SA, ,,2007191535001 Fine,<75 µm,TOS,32.45
2007191535,13/05/2008,-37.2191,139.9986,SA, ,,2007191535002 Fine,<75 µm,BOS,31.51
2007191536,20/09/2007,-17.8373,139.7453,QLD, ,,2007191536001 Fine,<75 µm,TOS,12.03
2007191536,20/09/2007,-17.8373,139.7453,QLD, ,,2007191536002 Fine,<75 µm,BOS,10.91
2007191537,25/09/2007,-16.5329,142.0574,QLD,Duplicate 2,2007190990,2007191537001 Fine,<75 µm,TOS,25.91
2007191537,25/09/2007,-16.5329,142.0574,QLD,Duplicate 2,2007190990,2007191537002 Fine,<75 µm,BOS,9.91
2007191539,19/09/2007,-14.3227,132.4131,NT, ,,2007191539001 Fine,<75 µm,TOS,18.2
2007191539,19/09/2007,-14.3227,132.4131,NT, ,,2007191539002 Fine,<75 µm,BOS,12.38
2007191540,29/04/2008,-30.3125,146.0786,NSW, ,,2007191540001 Fine,<75 µm,TOS,41.6
2007191540,29/04/2008,-30.3125,146.0786,NSW, ,,2007191540002 Fine,<75 µm,BOS,26.79
2007191541,24/07/2007,-25.6866,152.82,QLD, ,,2007191541001 Fine,<75 µm,TOS,38.79
2007191541,24/07/2007,-25.6866,152.82,QLD, ,,2007191541002 Fine,<75 µm,BOS,28.26
2007191542,20/02/2008,-34.0884,141.9154,NSW,Duplicate 2,2007190189,2007191542001 Fine,<75 µm,TOS,21.31
2007191542,20/02/2008,-34.0884,141.9154,NSW,Duplicate 2,2007190189,2007191542002 Fine,<75 µm,BOS,17.19
2007191543,4/04/2008,-23.6797,138.7326,QLD, ,,2007191543001 Fine,<75 µm,TOS,9.61
2007191544,3/02/2008,-27.2164,121.1008,WA, ,,2007191544001 Fine,<75 µm,TOS,23.74
2007191544,3/02/2008,-27.2164,121.1008,WA, ,,2007191544002 Fine,<75 µm,BOS,24.2
2007191545,9/06/2009,-29.0543,133.2927,SA,Duplicate 2,2007190121,2007191545001 Fine,<75 µm,TOS,37.61
2007191545,9/06/2009,-29.0543,133.2927,SA,Duplicate 2,2007190121,2007191545002 Fine,<75 µm,BOS,32.25
2007191546,9/12/2008,-29.0444,138.84,SA, ,,2007191546001 Fine,<75 µm,TOS,14.38
2007191546,9/12/2008,-29.0444,138.84,SA, ,,2007191546002 Fine,<75 µm,BOS,13.16
2007191547,28/05/2008,-24.109,143.3525,QLD, ,,2007191547001 Fine,<75 µm,TOS,15.84
2007191547,28/05/2008,-24.109,143.3525,QLD, ,,2007191547002 Fine,<75 µm,BOS,11.67
2007191548,25/09/2007,-18.6722,141.7118,QLD, ,,2007191548001 Fine,<75 µm,TOS,22.35
2007191548,25/09/2007,-18.6722,141.7118,QLD, ,,2007191548002 Fine,<75 µm,BOS,11
2007191549,11/08/2007,-31.597,143.4765,NSW,Duplicate 2,2007190735,2007191549001 Fine,<75 µm,TOS,11.96
2007191549,11/08/2007,-31.597,143.4765,NSW,Duplicate 2,2007190735,2007191549002 Fine,<75 µm,BOS,12.27
2007191550,21/02/2008,-33.0287,143.6315,NSW, ,,2007191550001 Fine,<75 µm,TOS,23.87
2007191550,21/02/2008,-33.0287,143.6315,NSW, ,,2007191550002 Fine,<75 µm,BOS,25.21
2007191551,23/10/2007,-23.1073,149.8695,QLD,Duplicate 2,2007191007,2007191551001 Fine,<75 µm,TOS,18.44
2007191551,23/10/2007,-23.1073,149.8695,QLD,Duplicate 2,2007191007,2007191551002 Fine,<75 µm,BOS,18.79
2007191552,19/09/2007,-12.9573,132.3934,NT,Duplicate 2,2007190118,2007191552001 Fine,<75 µm,TOS,15.96
2007191552,19/09/2007,-12.9573,132.3934,NT,Duplicate 2,2007190118,2007191552002 Fine,<75 µm,BOS,15.49
2007191553,23/05/2008,-24.9283,138.6361,QLD, ,,2007191553001 Fine,<75 µm,TOS,6.37
2007191553,23/05/2008,-24.9283,138.6361,QLD, ,,2007191553002 Fine,<75 µm,BOS,7.13
2007191554,29/04/2008,-29.0619,117.2772,WA, ,,2007191554001 Fine,<75 µm,TOS,17.58
2007191554,29/04/2008,-29.0619,117.2772,WA, ,,2007191554002 Fine,<75 µm,BOS,33.53
2007191555,20/09/2007,-14.9342,133.1431,NT, ,,2007191555001 Fine,<75 µm,TOS,9.78
2007191555,20/09/2007,-14.9342,133.1431,NT, ,,2007191555002 Fine,<75 µm,BOS,8.03
2007191556,26/01/2008,-31.8511,127.0259,WA, ,,2007191556001 Fine,<75 µm,TOS,43.39
2007191556,26/01/2008,-31.8511,127.0259,WA, ,,2007191556002 Fine,<75 µm,BOS,25.9
2007191557,29/05/2008,-24.4958,145.2009,QLD, ,,2007191557001 Fine,<75 µm,TOS,11.38
2007191557,29/05/2008,-24.4958,145.2009,QLD, ,,2007191557002 Fine,<75 µm,BOS,11.61
2007191558,25/05/2008,-24.1941,140.9312,QLD, ,,2007191558001 Fine,<75 µm,TOS,20.62
2007191558,25/05/2008,-24.1941,140.9312,QLD, ,,2007191558002 Fine,<75 µm,BOS,27.8
2007191559,12/03/2007,-32.244,117.0386,WA, ,,2007191559001 Fine,<75 µm,TOS,23.23
2007191559,12/03/2007,-32.244,117.0386,WA, ,,2007191559002 Fine,<75 µm,BOS,7.72
2007191560,7/06/2007,-31.9066,115.9629,WA, ,,2007191560001 Fine,<75 µm,TOS,50.6
2007191560,7/06/2007,-31.9066,115.9629,WA, ,,2007191560002 Fine,<75 µm,BOS,11.55
2007191561,14/05/2008,-30.6662,150.056,NSW, ,,2007191561001 Fine,<75 µm,TOS,23.04
