"Year","Cancer_code","Cancer_name","Sex_code","Sex_name","SA2_code","SA2_name","p025","p10","p50","p90","p975","Prob"
"2005-2014",54,"Leukaemia",3,"Persons",11330,"Erskineville - Alexandria",0.87,0.92,1.01,1.12,1.18,0.14
"2005-2014",54,"Leukaemia",3,"Persons",11331,"Glebe - Forest Lodge",0.86,0.91,1.01,1.12,1.19,0.084
"2005-2014",54,"Leukaemia",3,"Persons",11332,"Newtown - Camperdown - Darlington",0.88,0.92,1,1.09,1.14,0.004
"2005-2014",54,"Leukaemia",3,"Persons",11333,"Potts Point - Woolloomooloo",0.87,0.92,1.02,1.14,1.2,0.217
"2005-2014",54,"Leukaemia",3,"Persons",11334,"Pyrmont - Ultimo",0.84,0.89,1,1.11,1.17,0.025
"2005-2014",54,"Leukaemia",3,"Persons",11335,"Redfern - Chippendale",0.91,0.95,1.03,1.13,1.18,0.396
"2005-2014",54,"Leukaemia",3,"Persons",11336,"Surry Hills",0.89,0.95,1.06,1.18,1.25,0.491
"2005-2014",54,"Leukaemia",3,"Persons",11337,"Sydney - Haymarket - The Rocks",0.91,0.96,1.06,1.18,1.25,0.546
"2005-2014",54,"Leukaemia",3,"Persons",11338,"Waterloo - Beaconsfield",0.88,0.92,1.02,1.12,1.18,0.189
"2005-2014",54,"Leukaemia",3,"Persons",11339,"Bondi - Tamarama - Bronte",0.89,0.95,1.05,1.18,1.25,0.466
"2005-2014",54,"Leukaemia",3,"Persons",11340,"Bondi Beach - North Bondi",0.86,0.92,1.03,1.16,1.23,0.291
"2005-2014",54,"Leukaemia",3,"Persons",11341,"Bondi Junction - Waverley",0.93,0.98,1.08,1.2,1.26,0.706
"2005-2014",54,"Leukaemia",3,"Persons",11343,"Double Bay - Bellevue Hill",0.92,0.97,1.05,1.15,1.2,0.56
"2005-2014",54,"Leukaemia",3,"Persons",11344,"Dover Heights",0.9,0.98,1.13,1.32,1.42,0.73
"2005-2014",54,"Leukaemia",3,"Persons",11345,"Paddington - Moore Park",0.93,0.98,1.07,1.16,1.22,0.671
"2005-2014",54,"Leukaemia",3,"Persons",11346,"Rose Bay - Vaucluse - Watsons Bay",0.87,0.94,1.07,1.22,1.31,0.516
"2005-2014",54,"Leukaemia",3,"Persons",11347,"Woollahra",0.91,0.97,1.1,1.23,1.32,0.673
"2005-2014",54,"Leukaemia",3,"Persons",11348,"Coogee - Clovelly",0.88,0.93,1.04,1.15,1.21,0.345
"2005-2014",54,"Leukaemia",3,"Persons",11349,"Kensington - Kingsford",0.91,0.95,1.04,1.14,1.18,0.426
"2005-2014",54,"Leukaemia",3,"Persons",11350,"Malabar - La Perouse - Chifley",0.83,0.89,1,1.13,1.2,0.029
"2005-2014",54,"Leukaemia",3,"Persons",11351,"Maroubra",0.89,0.94,1.03,1.13,1.18,0.306
"2005-2014",54,"Leukaemia",3,"Persons",11352,"Randwick",0.92,0.97,1.08,1.19,1.25,0.649
"2005-2014",54,"Leukaemia",3,"Persons",11353,"Bankstown",0.81,0.85,0.93,1.01,1.06,0.716
"2005-2014",54,"Leukaemia",3,"Persons",11354,"Bass Hill - Georges Hall",0.8,0.84,0.91,0.99,1.03,0.868
"2005-2014",54,"Leukaemia",3,"Persons",11355,"Chullora",0.8,0.85,0.93,1.02,1.08,0.665
"2005-2014",54,"Leukaemia",3,"Persons",11356,"Condell Park",0.8,0.84,0.92,1.01,1.06,0.735
"2005-2014",54,"Leukaemia",3,"Persons",11357,"Greenacre - Mount Lewis",0.85,0.89,0.97,1.06,1.11,0.37
"2005-2014",54,"Leukaemia",3,"Persons",11358,"Padstow",0.85,0.9,0.99,1.1,1.16,0.084
"2005-2014",54,"Leukaemia",3,"Persons",11359,"Panania - Milperra - Picnic Point",0.78,0.82,0.9,0.99,1.03,0.864
"2005-2014",54,"Leukaemia",3,"Persons",11360,"Revesby",0.81,0.86,0.95,1.06,1.12,0.455
"2005-2014",54,"Leukaemia",3,"Persons",11361,"Yagoona - Birrong",0.8,0.84,0.92,1.01,1.05,0.775
"2005-2014",54,"Leukaemia",3,"Persons",11362,"Belmore - Belfield",0.86,0.9,0.98,1.06,1.11,0.314
"2005-2014",54,"Leukaemia",3,"Persons",11363,"Canterbury (South) - Campsie",0.82,0.87,0.96,1.06,1.11,0.408
"2005-2014",54,"Leukaemia",3,"Persons",11364,"Kingsgrove (North) - Earlwood",0.85,0.89,0.96,1.03,1.07,0.543
"2005-2014",54,"Leukaemia",3,"Persons",11365,"Lakemba - Wiley Park",0.84,0.89,0.98,1.09,1.15,0.181
"2005-2014",54,"Leukaemia",3,"Persons",11366,"Punchbowl",0.86,0.9,0.98,1.08,1.13,0.186
"2005-2014",54,"Leukaemia",3,"Persons",11367,"Roselands",0.84,0.88,0.96,1.05,1.11,0.399
"2005-2014",54,"Leukaemia",3,"Persons",11368,"Hurstville",0.89,0.93,1.02,1.11,1.16,0.221
"2005-2014",54,"Leukaemia",3,"Persons",11369,"Mortdale - Penshurst",0.91,0.96,1.06,1.17,1.23,0.564
"2005-2014",54,"Leukaemia",3,"Persons",11370,"Narwee - Beverly Hills",0.86,0.9,0.98,1.07,1.12,0.199
"2005-2014",54,"Leukaemia",3,"Persons",11371,"Oatley - Hurstville Grove",0.85,0.91,1.03,1.15,1.23,0.218
"2005-2014",54,"Leukaemia",3,"Persons",11372,"Peakhurst - Lugarno",0.84,0.89,1,1.11,1.18,0.039
"2005-2014",54,"Leukaemia",3,"Persons",11373,"Riverwood",0.84,0.88,0.97,1.07,1.13,0.298
"2005-2014",54,"Leukaemia",3,"Persons",11374,"South Hurstville - Blakehurst",0.9,0.95,1.04,1.15,1.21,0.45
"2005-2014",54,"Leukaemia",3,"Persons",11375,"Arncliffe - Bardwell Valley",0.89,0.93,1.01,1.1,1.14,0.151
"2005-2014",54,"Leukaemia",3,"Persons",11376,"Bexley",0.93,0.98,1.07,1.17,1.23,0.676
"2005-2014",54,"Leukaemia",3,"Persons",11377,"Kingsgrove (South) - Bardwell Park",0.86,0.9,0.99,1.09,1.15,0.066
"2005-2014",54,"Leukaemia",3,"Persons",11378,"Kogarah",0.9,0.95,1.06,1.17,1.24,0.491
"2005-2014",54,"Leukaemia",3,"Persons",11379,"Kogarah Bay - Carlton - Allawah",0.91,0.96,1.06,1.17,1.24,0.559
"2005-2014",54,"Leukaemia",3,"Persons",11380,"Monterey - Brighton-le-Sands - Kyeemagh",0.86,0.91,1.01,1.11,1.17,0.091
"2005-2014",54,"Leukaemia",3,"Persons",11381,"Rockdale - Banksia",0.91,0.97,1.07,1.19,1.26,0.596
"2005-2014",54,"Leukaemia",3,"Persons",11382,"Sans Souci - Ramsgate",0.92,0.97,1.09,1.23,1.31,0.675
"2005-2014",54,"Leukaemia",3,"Persons",11383,"Concord - Mortlake - Cabarita",0.81,0.86,0.95,1.05,1.11,0.479
"2005-2014",54,"Leukaemia",3,"Persons",11384,"Concord West - North Strathfield",0.78,0.83,0.93,1.03,1.09,0.632
"2005-2014",54,"Leukaemia",3,"Persons",11385,"Drummoyne - Rodd Point",0.75,0.81,0.95,1.12,1.21,0.301
"2005-2014",54,"Leukaemia",3,"Persons",11386,"Five Dock - Abbotsford",0.84,0.88,0.98,1.07,1.13,0.26
"2005-2014",54,"Leukaemia",3,"Persons",11387,"Balmain",0.68,0.75,0.91,1.08,1.19,0.502
"2005-2014",54,"Leukaemia",3,"Persons",11388,"Leichhardt - Annandale",0.82,0.87,0.95,1.04,1.09,0.52
"2005-2014",54,"Leukaemia",3,"Persons",11389,"Lilyfield - Rozelle",0.77,0.82,0.94,1.07,1.14,0.47
"2005-2014",54,"Leukaemia",3,"Persons",11390,"Ashfield",0.86,0.9,0.99,1.08,1.13,0.148
"2005-2014",54,"Leukaemia",3,"Persons",11391,"Burwood - Croydon",0.82,0.86,0.95,1.04,1.09,0.541
"2005-2014",54,"Leukaemia",3,"Persons",11392,"Canterbury (North) - Ashbury",0.83,0.88,0.97,1.07,1.12,0.354
"2005-2014",54,"Leukaemia",3,"Persons",11393,"Croydon Park - Enfield",0.83,0.87,0.96,1.05,1.09,0.469
"2005-2014",54,"Leukaemia",3,"Persons",11394,"Dulwich Hill - Lewisham",0.86,0.9,0.98,1.06,1.11,0.287
"2005-2014",54,"Leukaemia",3,"Persons",11395,"Haberfield - Summer Hill",0.86,0.91,1,1.11,1.17,0.017
"2005-2014",54,"Leukaemia",3,"Persons",11396,"Homebush",0.79,0.84,0.93,1.03,1.09,0.635
"2005-2014",54,"Leukaemia",3,"Persons",11397,"Strathfield",0.84,0.88,0.95,1.02,1.07,0.626
"2005-2014",54,"Leukaemia",3,"Persons",11398,"Chatswood (East) - Artarmon",0.72,0.76,0.85,0.93,0.98,0.97
"2005-2014",54,"Leukaemia",3,"Persons",11399,"Chatswood (West) - Lane Cove North",0.76,0.8,0.89,0.99,1.05,0.828
"2005-2014",54,"Leukaemia",3,"Persons",11400,"Lane Cove - Greenwich",0.75,0.79,0.88,0.98,1.04,0.872
"2005-2014",54,"Leukaemia",3,"Persons",11401,"St Leonards - Naremburn",0.73,0.78,0.87,0.97,1.02,0.906
"2005-2014",54,"Leukaemia",3,"Persons",11402,"Willoughby - Castle Cove - Northbridge",0.73,0.77,0.85,0.95,1,0.947
"2005-2014",54,"Leukaemia",3,"Persons",11403,"Asquith - Mount Colah",0.79,0.83,0.91,1,1.05,0.801
"2005-2014",54,"Leukaemia",3,"Persons",11404,"Berowra - Brooklyn - Cowan",0.74,0.8,0.93,1.07,1.15,0.503
"2005-2014",54,"Leukaemia",3,"Persons",11405,"Hornsby - Waitara",0.82,0.86,0.95,1.05,1.11,0.506
"2005-2014",54,"Leukaemia",3,"Persons",11406,"Normanhurst - Thornleigh - Westleigh",0.84,0.88,0.96,1.06,1.11,0.386
"2005-2014",54,"Leukaemia",3,"Persons",11407,"Gordon - Killara",0.83,0.87,0.95,1.03,1.09,0.564
"2005-2014",54,"Leukaemia",3,"Persons",11408,"Lindfield - Roseville",0.79,0.83,0.9,0.98,1.02,0.897
"2005-2014",54,"Leukaemia",3,"Persons",11409,"Pymble",0.81,0.86,0.95,1.05,1.11,0.484
"2005-2014",54,"Leukaemia",3,"Persons",11410,"St Ives",0.8,0.85,0.93,1.02,1.08,0.67
"2005-2014",54,"Leukaemia",3,"Persons",11411,"Turramurra",0.84,0.88,0.95,1.03,1.07,0.611
"2005-2014",54,"Leukaemia",3,"Persons",11412,"Wahroonga - Warrawee",0.81,0.86,0.94,1.03,1.08,0.591
"2005-2014",54,"Leukaemia",3,"Persons",11413,"Cremorne - Cammeray",0.73,0.78,0.87,0.97,1.02,0.909
"2005-2014",54,"Leukaemia",3,"Persons",11414,"Crows Nest - Waverton",0.77,0.81,0.91,1.02,1.08,0.723
"2005-2014",54,"Leukaemia",3,"Persons",11415,"Mosman",0.67,0.73,0.84,0.98,1.06,0.852
"2005-2014",54,"Leukaemia",3,"Persons",11416,"Neutral Bay - Kirribilli",0.71,0.76,0.87,0.99,1.06,0.838
"2005-2014",54,"Leukaemia",3,"Persons",11417,"North Sydney - Lavender Bay",0.71,0.78,0.91,1.07,1.15,0.554
"2005-2014",54,"Leukaemia",3,"Persons",11418,"Balgowlah - Clontarf - Seaforth",0.84,0.9,1.01,1.14,1.22,0.097
"2005-2014",54,"Leukaemia",3,"Persons",11419,"Manly - Fairlight",0.75,0.8,0.9,1.01,1.08,0.747
"2005-2014",54,"Leukaemia",3,"Persons",11420,"Avalon - Palm Beach",0.78,0.86,1.04,1.25,1.37,0.199
"2005-2014",54,"Leukaemia",3,"Persons",11421,"Bayview - Elanora Heights",0.77,0.83,0.96,1.11,1.19,0.295
"2005-2014",54,"Leukaemia",3,"Persons",11422,"Newport - Bilgola",0.78,0.86,1.01,1.19,1.29,0.051
"2005-2014",54,"Leukaemia",3,"Persons",11423,"Warriewood - Mona Vale",0.73,0.79,0.91,1.05,1.13,0.597
"2005-2014",54,"Leukaemia",3,"Persons",11424,"Beacon Hill - Narraweena",0.8,0.85,0.94,1.04,1.1,0.568
"2005-2014",54,"Leukaemia",3,"Persons",11425,"Cromer",0.79,0.84,0.94,1.04,1.1,0.578
"2005-2014",54,"Leukaemia",3,"Persons",11426,"Dee Why - North Curl Curl",0.82,0.87,0.97,1.09,1.15,0.268
"2005-2014",54,"Leukaemia",3,"Persons",11427,"Forestville - Killarney Heights",0.83,0.87,0.96,1.06,1.11,0.427
"2005-2014",54,"Leukaemia",3,"Persons",11428,"Frenchs Forest - Belrose",0.82,0.86,0.94,1.02,1.07,0.674
"2005-2014",54,"Leukaemia",3,"Persons",11429,"Freshwater - Brookvale",0.8,0.85,0.95,1.06,1.13,0.472
"2005-2014",54,"Leukaemia",3,"Persons",11430,"Manly Vale - Allambie Heights",0.82,0.86,0.95,1.05,1.1,0.479
"2005-2014",54,"Leukaemia",3,"Persons",11431,"Narrabeen - Collaroy",0.77,0.82,0.93,1.06,1.13,0.521
"2005-2014",54,"Leukaemia",3,"Persons",11432,"Terrey Hills - Duffys Forest",0.82,0.86,0.95,1.06,1.12,0.449
"2005-2014",54,"Leukaemia",3,"Persons",11433,"Camden - Ellis Lane",0.77,0.81,0.9,0.99,1.04,0.838
"2005-2014",54,"Leukaemia",3,"Persons",11434,"Elderslie - Harrington Park",0.72,0.77,0.87,0.98,1.05,0.87
"2005-2014",54,"Leukaemia",3,"Persons",11435,"Mount Annan - Currans Hill",0.77,0.81,0.89,0.97,1.02,0.903
"2005-2014",54,"Leukaemia",3,"Persons",11436,"Bradbury - Wedderburn",0.8,0.85,0.94,1.05,1.11,0.498
"2005-2014",54,"Leukaemia",3,"Persons",11437,"Campbelltown - Woodbine",0.78,0.82,0.9,1,1.05,0.812
"2005-2014",54,"Leukaemia",3,"Persons",11438,"Claymore - Eagle Vale - Raby",0.75,0.79,0.88,0.97,1.02,0.902
"2005-2014",54,"Leukaemia",3,"Persons",11440,"Ingleburn - Denham Court",0.78,0.81,0.89,0.96,1.01,0.94
"2005-2014",54,"Leukaemia",3,"Persons",11441,"Leumeah - Minto Heights",0.81,0.86,0.95,1.05,1.1,0.525
"2005-2014",54,"Leukaemia",3,"Persons",11442,"Macquarie Fields - Glenfield",0.75,0.81,0.91,1.02,1.08,0.728
"2005-2014",54,"Leukaemia",3,"Persons",11443,"Minto - St Andrews",0.78,0.82,0.92,1.03,1.09,0.645
"2005-2014",54,"Leukaemia",3,"Persons",11444,"Rosemeadow - Glen Alpine",0.78,0.83,0.92,1.03,1.09,0.65
"2005-2014",54,"Leukaemia",3,"Persons",11445,"Bargo",0.82,0.87,0.97,1.08,1.15,0.286
"2005-2014",54,"Leukaemia",3,"Persons",11446,"Douglas Park - Appin",0.84,0.88,0.95,1.03,1.08,0.538
"2005-2014",54,"Leukaemia",3,"Persons",11447,"Picton - Tahmoor - Buxton",0.84,0.88,0.96,1.05,1.1,0.432
"2005-2014",54,"Leukaemia",3,"Persons",11448,"The Oaks - Oakdale",0.83,0.87,0.94,1.03,1.08,0.614
"2005-2014",54,"Leukaemia",3,"Persons",11449,"Blackheath - Megalong Valley",0.84,0.88,0.98,1.08,1.14,0.24
"2005-2014",54,"Leukaemia",3,"Persons",11450,"Blaxland - Warrimoo - Lapstone",0.82,0.87,0.97,1.09,1.15,0.236
"2005-2014",54,"Leukaemia",3,"Persons",11451,"Blue Mountains - North",0.87,0.91,0.99,1.08,1.13,0.096
"2005-2014",54,"Leukaemia",3,"Persons",11452,"Katoomba - Leura",0.87,0.92,1.02,1.13,1.2,0.177
"2005-2014",54,"Leukaemia",3,"Persons",11453,"Lawson - Hazelbrook - Linden",0.82,0.88,0.97,1.08,1.15,0.252
"2005-2014",54,"Leukaemia",3,"Persons",11454,"Springwood - Winmalee",0.89,0.93,1.01,1.09,1.14,0.081
"2005-2014",54,"Leukaemia",3,"Persons",11455,"Wentworth Falls",0.82,0.87,0.97,1.08,1.15,0.281
"2005-2014",54,"Leukaemia",3,"Persons",11456,"Blue Mountains - South",0.88,0.92,0.98,1.04,1.08,0.346
"2005-2014",54,"Leukaemia",3,"Persons",11457,"Cambridge Park",0.89,0.95,1.05,1.17,1.24,0.444
"2005-2014",54,"Leukaemia",3,"Persons",11458,"Castlereagh - Cranebrook",0.91,0.95,1.03,1.12,1.17,0.349
"2005-2014",54,"Leukaemia",3,"Persons",11459,"Emu Plains - Leonay",0.91,0.95,1.03,1.12,1.17,0.338
"2005-2014",54,"Leukaemia",3,"Persons",11460,"Glenmore Park - Regentville",0.85,0.91,1.02,1.15,1.23,0.168
"2005-2014",54,"Leukaemia",3,"Persons",11461,"Jamisontown - South Penrith",0.88,0.93,1.02,1.14,1.2,0.234
"2005-2014",54,"Leukaemia",3,"Persons",11462,"Kingswood - Werrington",0.86,0.91,1,1.11,1.16,0.027
"2005-2014",54,"Leukaemia",3,"Persons",11463,"Mulgoa - Luddenham - Orchard Hills",0.87,0.91,0.98,1.05,1.1,0.29
"2005-2014",54,"Leukaemia",3,"Persons",11464,"Penrith",0.86,0.91,1.01,1.11,1.17,0.078
"2005-2014",54,"Leukaemia",3,"Persons",11465,"Warragamba - Silverdale",0.83,0.88,0.97,1.08,1.15,0.263
"2005-2014",54,"Leukaemia",3,"Persons",11466,"Richmond - Clarendon",0.83,0.88,0.99,1.11,1.18,0.092
"2005-2014",54,"Leukaemia",3,"Persons",11467,"Windsor - Bligh Park",0.85,0.9,0.99,1.1,1.15,0.057
"2005-2014",54,"Leukaemia",3,"Persons",11468,"Yarramundi - Londonderry",0.88,0.92,1,1.09,1.14,0.02
"2005-2014",54,"Leukaemia",3,"Persons",11469,"Erskine Park",0.84,0.88,0.97,1.08,1.13,0.266
"2005-2014",54,"Leukaemia",3,"Persons",11470,"St Clair",0.82,0.88,0.98,1.11,1.18,0.137
"2005-2014",54,"Leukaemia",3,"Persons",11471,"St Marys - Colyton",0.88,0.92,0.99,1.07,1.11,0.116
"2005-2014",54,"Leukaemia",3,"Persons",11472,"Auburn",0.84,0.88,0.96,1.05,1.1,0.428
"2005-2014",54,"Leukaemia",3,"Persons",11473,"Homebush Bay - Silverwater",0.81,0.85,0.94,1.02,1.08,0.657
"2005-2014",54,"Leukaemia",3,"Persons",11474,"Lidcombe - Regents Park",0.78,0.82,0.9,0.98,1.02,0.896
"2005-2014",54,"Leukaemia",3,"Persons",11475,"Rookwood Cemetery",0.78,0.83,0.93,1.04,1.11,0.601
"2005-2014",54,"Leukaemia",3,"Persons",11476,"Carlingford",0.88,0.92,0.99,1.08,1.12,0.081
"2005-2014",54,"Leukaemia",3,"Persons",11477,"Ermington - Rydalmere",0.86,0.9,0.99,1.08,1.13,0.181
"2005-2014",54,"Leukaemia",3,"Persons",11478,"Oatlands - Dundas Valley",0.88,0.93,1.03,1.14,1.21,0.314
"2005-2014",54,"Leukaemia",3,"Persons",11479,"Chester Hill - Sefton",0.81,0.85,0.93,1.02,1.06,0.702
"2005-2014",54,"Leukaemia",3,"Persons",11480,"Fairfield - East",0.81,0.85,0.93,1.01,1.05,0.749
"2005-2014",54,"Leukaemia",3,"Persons",11481,"Granville - Clyde",0.85,0.89,0.98,1.08,1.14,0.17
"2005-2014",54,"Leukaemia",3,"Persons",11482,"Greystanes - Pemulwuy",0.86,0.9,0.97,1.04,1.09,0.44
"2005-2014",54,"Leukaemia",3,"Persons",11483,"Guildford - South Granville",0.84,0.89,0.97,1.06,1.12,0.324
"2005-2014",54,"Leukaemia",3,"Persons",11484,"Guildford West - Merrylands West",0.84,0.88,0.96,1.05,1.1,0.425
"2005-2014",54,"Leukaemia",3,"Persons",11485,"Merrylands - Holroyd",0.9,0.94,1.02,1.12,1.18,0.262
"2005-2014",54,"Leukaemia",3,"Persons",11486,"Smithfield Industrial",0.81,0.85,0.95,1.05,1.11,0.508
"2005-2014",54,"Leukaemia",3,"Persons",11487,"Yennora Industrial",0.79,0.84,0.94,1.06,1.13,0.476
"2005-2014",54,"Leukaemia",3,"Persons",11488,"Girraween - Westmead",0.88,0.92,1,1.09,1.14,0.006
"2005-2014",54,"Leukaemia",3,"Persons",11489,"North Parramatta",0.86,0.9,0.98,1.08,1.13,0.183
"2005-2014",54,"Leukaemia",3,"Persons",11490,"North Rocks",0.86,0.91,1,1.1,1.16,0.014
"2005-2014",54,"Leukaemia",3,"Persons",11491,"Northmead",0.9,0.94,1.02,1.11,1.17,0.274
"2005-2014",54,"Leukaemia",3,"Persons",11492,"Parramatta - Rosehill",0.86,0.9,0.98,1.06,1.11,0.313
"2005-2014",54,"Leukaemia",3,"Persons",11493,"Toongabbie - Constitution Hill",0.85,0.89,0.98,1.07,1.13,0.256
"2005-2014",54,"Leukaemia",3,"Persons",11494,"Winston Hills",0.9,0.94,1.04,1.15,1.21,0.411
"2005-2014",54,"Leukaemia",3,"Persons",11495,"Epping - North Epping",0.87,0.92,1,1.1,1.15,0.011
"2005-2014",54,"Leukaemia",3,"Persons",11496,"Pennant Hills - Cheltenham",0.86,0.9,0.97,1.06,1.1,0.316
"2005-2014",54,"Leukaemia",3,"Persons",11497,"Eastwood - Denistone",0.89,0.93,1.01,1.1,1.15,0.155
"2005-2014",54,"Leukaemia",3,"Persons",11498,"Gladesville - Huntleys Point",0.81,0.86,0.97,1.1,1.17,0.235
"2005-2014",54,"Leukaemia",3,"Persons",11499,"Hunters Hill - Woolwich",0.81,0.87,1.01,1.16,1.25,0.065
"2005-2014",54,"Leukaemia",3,"Persons",11500,"Macquarie Park - Marsfield",0.83,0.86,0.93,1.01,1.05,0.748
"2005-2014",54,"Leukaemia",3,"Persons",11501,"North Ryde - East Ryde",0.8,0.85,0.93,1.02,1.07,0.692
"2005-2014",54,"Leukaemia",3,"Persons",11502,"Ryde - Putney",0.83,0.87,0.96,1.05,1.1,0.476
"2005-2014",54,"Leukaemia",3,"Persons",11503,"West Ryde - Meadowbank",0.79,0.84,0.94,1.06,1.12,0.484
"2005-2014",54,"Leukaemia",3,"Persons",11504,"Ashcroft - Busby - Miller",0.74,0.78,0.86,0.95,1,0.95
"2005-2014",54,"Leukaemia",3,"Persons",11505,"Badgerys Creek - Greendale",0.8,0.84,0.91,0.99,1.03,0.859
"2005-2014",54,"Leukaemia",3,"Persons",11506,"Cobbitty - Leppington",0.77,0.81,0.88,0.96,1,0.952
"2005-2014",54,"Leukaemia",3,"Persons",11507,"Green Valley - Cecil Hills",0.76,0.8,0.88,0.96,1.01,0.936
"2005-2014",54,"Leukaemia",3,"Persons",11508,"Hoxton Park - Horningsea Park",0.72,0.77,0.86,0.95,1.01,0.939
"2005-2014",54,"Leukaemia",3,"Persons",11509,"Bonnyrigg Heights - Bonnyrigg",0.75,0.79,0.87,0.95,1,0.949
"2005-2014",54,"Leukaemia",3,"Persons",11510,"Bossley Park - Abbotsbury",0.78,0.82,0.9,0.97,1.01,0.916
"2005-2014",54,"Leukaemia",3,"Persons",11511,"Cabramatta - Lansvale",0.74,0.78,0.86,0.94,0.99,0.963
"2005-2014",54,"Leukaemia",3,"Persons",11512,"Cabramatta West - Mount Pritchard",0.76,0.8,0.88,0.96,1.01,0.94
"2005-2014",54,"Leukaemia",3,"Persons",11513,"Canley Vale - Canley Heights",0.76,0.8,0.88,0.95,1,0.957
"2005-2014",54,"Leukaemia",3,"Persons",11514,"Edensor Park",0.71,0.76,0.85,0.95,1.01,0.941
"2005-2014",54,"Leukaemia",3,"Persons",11515,"Fairfield",0.81,0.85,0.94,1.03,1.09,0.606
"2005-2014",54,"Leukaemia",3,"Persons",11516,"Fairfield - West",0.74,0.79,0.87,0.96,1.01,0.929
"2005-2014",54,"Leukaemia",3,"Persons",11517,"Greenfield Park - Prairiewood",0.76,0.8,0.88,0.97,1.02,0.905
"2005-2014",54,"Leukaemia",3,"Persons",11518,"Horsley Park - Kemps Creek",0.81,0.86,0.94,1.03,1.08,0.626
"2005-2014",54,"Leukaemia",3,"Persons",11519,"Smithfield - Wetherill Park",0.81,0.84,0.92,1,1.05,0.803
"2005-2014",54,"Leukaemia",3,"Persons",11520,"St Johns Park - Wakeley",0.74,0.78,0.86,0.95,0.99,0.956
"2005-2014",54,"Leukaemia",3,"Persons",11521,"Wetherill Park Industrial",0.81,0.85,0.94,1.03,1.09,0.587
"2005-2014",54,"Leukaemia",3,"Persons",11522,"Casula",0.78,0.82,0.9,0.98,1.03,0.877
"2005-2014",54,"Leukaemia",3,"Persons",11523,"Chipping Norton - Moorebank",0.8,0.84,0.91,0.99,1.04,0.845
"2005-2014",54,"Leukaemia",3,"Persons",11524,"Holsworthy - Wattle Grove",0.79,0.83,0.91,0.98,1.02,0.892
"2005-2014",54,"Leukaemia",3,"Persons",11525,"Liverpool - Warwick Farm",0.77,0.81,0.88,0.95,1,0.952
"2005-2014",54,"Leukaemia",3,"Persons",11526,"Prestons - Lurnea",0.76,0.79,0.87,0.94,0.98,0.972
"2005-2014",54,"Leukaemia",3,"Persons",11527,"Caringbah - Lilli Pilli",0.85,0.9,1.01,1.13,1.21,0.124
"2005-2014",54,"Leukaemia",3,"Persons",11528,"Cronulla - Kurnell - Bundeena",0.81,0.87,0.98,1.11,1.18,0.168
"2005-2014",54,"Leukaemia",3,"Persons",11529,"Gymea - Grays Point",0.84,0.89,0.99,1.09,1.15,0.127
"2005-2014",54,"Leukaemia",3,"Persons",11530,"Miranda - Yowie Bay",0.8,0.86,0.97,1.09,1.16,0.297
"2005-2014",54,"Leukaemia",3,"Persons",11531,"Sylvania - Taren Point",0.87,0.92,1.01,1.12,1.18,0.142
"2005-2014",54,"Leukaemia",3,"Persons",11532,"Engadine - Loftus",0.81,0.85,0.95,1.06,1.12,0.445
"2005-2014",54,"Leukaemia",3,"Persons",11533,"Heathcote - Waterfall",0.8,0.86,0.96,1.07,1.14,0.354
"2005-2014",54,"Leukaemia",3,"Persons",11534,"Illawong - Alfords Point",0.7,0.77,0.93,1.11,1.22,0.403
"2005-2014",54,"Leukaemia",3,"Persons",11535,"Menai - Lucas Heights - Woronora",0.81,0.85,0.94,1.03,1.08,0.612
"2005-2014",54,"Leukaemia",3,"Persons",11536,"Oyster Bay - Como - Jannali",0.8,0.86,0.96,1.08,1.15,0.326
"2005-2014",54,"Leukaemia",3,"Persons",11537,"Royal National Park",0.84,0.89,0.98,1.09,1.14,0.177
"2005-2014",54,"Leukaemia",3,"Persons",11538,"Sutherland - Kirrawee",0.88,0.93,1.02,1.13,1.2,0.239
"2005-2014",54,"Leukaemia",3,"Persons",21001,"Alfredton",0.9,0.95,1.05,1.15,1.22,0.457
"2005-2014",54,"Leukaemia",3,"Persons",21002,"Ballarat",0.91,0.96,1.07,1.18,1.24,0.571
"2005-2014",54,"Leukaemia",3,"Persons",21003,"Ballarat - North",0.9,0.95,1.04,1.15,1.21,0.428
"2005-2014",54,"Leukaemia",3,"Persons",21004,"Ballarat - South",0.92,0.96,1.06,1.16,1.22,0.567
"2005-2014",54,"Leukaemia",3,"Persons",21005,"Buninyong",0.89,0.94,1.05,1.18,1.25,0.448
"2005-2014",54,"Leukaemia",3,"Persons",21006,"Delacombe",0.88,0.93,1.05,1.18,1.26,0.4
"2005-2014",54,"Leukaemia",3,"Persons",21007,"Smythes Creek",0.9,0.95,1.05,1.17,1.23,0.483
"2005-2014",54,"Leukaemia",3,"Persons",21008,"Wendouree - Miners Rest",0.92,0.97,1.08,1.2,1.27,0.641
"2005-2014",54,"Leukaemia",3,"Persons",21009,"Bacchus Marsh Region",0.91,0.95,1.02,1.11,1.15,0.284
"2005-2014",54,"Leukaemia",3,"Persons",21010,"Creswick - Clunes",0.94,0.98,1.06,1.15,1.2,0.642
"2005-2014",54,"Leukaemia",3,"Persons",21011,"Daylesford",0.92,0.97,1.06,1.15,1.21,0.575
"2005-2014",54,"Leukaemia",3,"Persons",21012,"Gordon (Vic.)",0.91,0.96,1.04,1.13,1.18,0.435
